PACKET_TYPE,TIMESTAMP,NODE_ID,RSSI,TEMP,HUMIDITY,SOIL,SMOKE,SOUND,V_BAT,SOC,SD_PCT
GSN_RCV,20240415_083447,GSN-01,-77,25.90,80.60,38,0,0,7.77,84,8.73
GSN_RCV,20240415_083448,GSN-01,-86,25.10,73.30,39,0,0,7.78,84,8.74
GSN_RCV,20240415_083449,GSN-01,-89,26.30,77.00,42,0,0,7.77,83,8.74
GSN_RCV,20240415_083450,GSN-01,-92,25.90,75.80,38,0,0,7.76,83,8.75
GSN_RCV,20240415_083451,GSN-01,-83,24.80,75.70,40,0,0,7.75,83,8.75
GSN_RCV,20240415_083452,GSN-01,-77,24.80,77.00,36,0,0,7.76,83,8.76
GSN_RCV,20240415_083453,GSN-01,-88,24.90,73.50,39,0,0,7.77,84,8.76
GSN_RCV,20240415_083454,GSN-01,-73,26.50,73.90,39,0,1,7.75,84,8.77
GSN_RCV,20240415_083455,GSN-01,-90,26.50,80.20,43,0,0,7.75,83,8.77
GSN_RCV,20240415_083456,GSN-01,-87,23.80,78.50,38,0,0,7.75,83,8.78
GSN_RCV,20240415_083457,GSN-01,-80,24.30,72.90,42,0,0,7.74,84,8.78
GSN_RCV,20240415_083458,GSN-01,-80,23.70,72.10,41,0,0,7.78,83,8.79
GSN_RCV,20240415_083459,GSN-01,-94,25.90,79.70,36,0,0,7.78,84,8.79
GSN_RCV,20240415_083500,GSN-01,-89,26.40,71.40,37,0,1,7.76,83,8.80
GSN_RCV,20240415_083501,GSN-01,-78,23.90,72.90,40,0,0,7.74,83,8.80
GSN_RCV,20240415_083502,GSN-01,-95,25.50,80.60,36,0,0,7.75,83,8.81
GSN_RCV,20240415_083503,GSN-01,-75,23.90,80.60,42,0,0,7.76,83,8.81
GSN_RCV,20240415_083504,GSN-01,-88,24.40,77.20,40,0,1,7.75,83,8.82
GSN_RCV,20240415_083505,GSN-01,-85,26.10,72.50,42,0,0,7.76,83,8.82
GSN_RCV,20240415_083506,GSN-01,-79,25.10,71.40,38,0,0,7.76,84,8.83
GSN_RCV,20240415_083507,GSN-01,-86,25.30,76.20,36,0,0,7.74,84,8.83
GSN_RCV,20240415_083508,GSN-01,-88,26.40,74.10,38,0,0,7.78,83,8.84
GSN_RCV,20240415_083509,GSN-01,-91,24.50,71.80,43,0,0,7.74,83,8.84
GSN_RCV,20240415_083510,GSN-01,-90,24.20,77.70,42,0,0,7.75,83,8.85
GSN_RCV,20240415_083511,GSN-01,-83,24.00,75.80,43,0,0,7.75,84,8.85
GSN_RCV,20240415_083512,GSN-01,-77,25.80,79.30,35,0,0,7.76,84,8.86
GSN_RCV,20240415_083513,GSN-01,-85,26.30,79.70,42,0,0,7.74,83,8.86
GSN_RCV,20240415_083514,GSN-01,-71,24.70,72.40,35,1,0,7.78,84,8.87
GSN_RCV,20240415_083515,GSN-01,-89,26.30,74.00,43,0,0,7.76,83,8.87
GSN_RCV,20240415_083516,GSN-01,-76,24.40,73.00,37,0,0,7.78,83,8.88
GSN_RCV,20240415_083517,GSN-01,-73,23.70,77.60,35,0,0,7.77,84,8.88
GSN_RCV,20240415_083518,GSN-01,-92,25.10,72.90,43,0,0,7.77,84,8.89
GSN_RCV,20240415_083519,GSN-01,-87,24.10,76.10,38,1,0,7.76,83,8.89
GSN_RCV,20240415_083520,GSN-01,-91,24.80,78.30,43,0,0,7.76,83,8.90
GSN_RCV,20240415_083521,GSN-01,-78,24.00,76.50,36,0,0,7.77,83,8.90
GSN_RCV,20240415_083522,GSN-01,-72,24.70,80.60,43,1,0,7.76,84,8.91
GSN_RCV,20240415_083523,GSN-01,-77,23.90,78.50,36,0,0,7.78,83,8.91
GSN_RCV,20240415_083545,GSN-01,-84,23.70,72.30,36,0,0,7.74,83,8.92
GSN_RCV,20240415_083546,GSN-01,-79,24.40,75.30,42,0,0,7.77,84,8.92
GSN_RCV,20240415_083547,GSN-01,-86,24.10,78.00,42,0,0,7.74,83,8.93
GSN_RCV,20240415_083548,GSN-01,-82,24.20,76.70,37,1,0,7.77,84,8.93
GSN_RCV,20240415_083549,GSN-01,-71,23.70,73.20,41,0,0,7.74,83,8.94
GSN_RCV,20240415_083550,GSN-01,-90,25.80,78.20,37,0,0,7.74,84,8.94
GSN_RCV,20240415_083551,GSN-01,-82,25.30,79.70,43,0,0,7.77,84,8.95
GSN_RCV,20240415_083552,GSN-01,-77,26.50,73.30,40,0,0,7.78,84,8.95
GSN_RCV,20240415_083553,GSN-01,-80,25.30,71.70,39,0,0,7.76,84,8.96
GSN_RCV,20240415_083554,GSN-01,-77,26.30,77.20,36,0,0,7.76,84,8.96
GSN_RCV,20240415_083555,GSN-01,-74,25.60,81.20,36,0,0,7.75,84,8.97
GSN_RCV,20240415_083556,GSN-01,-86,24.20,77.90,41,0,0,7.77,84,8.97
GSN_RCV,20240415_083557,GSN-01,-78,25.90,71.90,43,0,0,7.77,84,8.98
GSN_RCV,20240415_083558,GSN-01,-86,23.70,78.70,37,0,0,7.77,84,8.98
GSN_RCV,20240415_083559,GSN-01,-74,24.80,75.60,42,0,0,7.78,84,8.99
GSN_RCV,20240415_083600,GSN-01,-86,25.90,72.70,44,0,0,7.74,84,8.99
GSN_RCV,20240415_083601,GSN-01,-74,25.00,75.40,37,0,1,7.77,83,9.00
GSN_RCV,20240415_083602,GSN-01,-84,25.40,77.50,38,0,0,7.78,84,9.00
GSN_RCV,20240415_083603,GSN-01,-80,26.50,78.60,42,1,0,7.74,84,9.01
GSN_RCV,20240415_083604,GSN-01,-71,24.40,76.50,35,0,0,7.78,83,9.01
GSN_RCV,20240415_083605,GSN-01,-91,25.60,80.40,37,0,0,7.76,84,9.02
GSN_RCV,20240415_083606,GSN-01,-92,24.70,80.20,41,0,0,7.78,84,9.02
GSN_RCV,20240415_083607,GSN-01,-82,25.60,75.20,36,0,0,7.76,84,9.03
GSN_RCV,20240415_083608,GSN-01,-93,23.60,78.80,42,0,0,7.75,84,9.03
GSN_RCV,20240415_083609,GSN-01,-78,26.30,74.80,42,0,0,7.76,84,9.04
GSN_RCV,20240415_083610,GSN-01,-79,25.30,75.30,35,0,0,7.76,84,9.04
GSN_RCV,20240415_083611,GSN-01,-89,24.30,78.40,43,0,1,7.76,83,9.05
GSN_RCV,20240415_083612,GSN-01,-88,25.20,74.80,43,0,0,7.77,83,9.05
GSN_RCV,20240415_083613,GSN-01,-78,23.80,73.90,38,0,0,7.78,83,9.06
GSN_RCV,20240415_083614,GSN-01,-78,25.30,80.40,40,0,0,7.75,84,9.06
GSN_RCV,20240415_083615,GSN-01,-81,25.80,73.10,39,0,0,7.75,84,9.07
GSN_RCV,20240415_083616,GSN-01,-80,24.40,72.70,39,0,0,7.76,84,9.07
GSN_RCV,20240415_083617,GSN-01,-80,26.20,74.20,38,0,0,7.74,83,9.08
GSN_RCV,20240415_083618,GSN-01,-90,26.20,76.00,42,0,0,7.76,84,9.08
GSN_RCV,20240415_083619,GSN-01,-86,24.60,78.50,44,0,0,7.74,83,9.09
GSN_RCV,20240415_083620,GSN-01,-93,26.50,73.20,37,0,0,7.75,83,9.09
GSN_RCV,20240415_083621,GSN-01,-91,24.40,72.90,39,0,0,7.75,84,9.10
GSN_RCV,20240415_083622,GSN-01,-75,23.60,72.00,35,0,0,7.77,84,9.10
GSN_RCV,20240415_083623,GSN-01,-78,25.40,74.40,39,0,0,7.75,84,9.11
GSN_RCV,20240415_083624,GSN-01,-83,26.00,73.30,44,1,0,7.77,83,9.11
GSN_RCV,20240415_083625,GSN-01,-83,24.80,71.90,43,0,1,7.75,84,9.12
GSN_RCV,20240415_083647,GSN-01,-94,25.00,80.50,37,0,0,7.75,83,9.12
GSN_RCV,20240415_083648,GSN-01,-82,25.00,73.10,43,0,0,7.75,83,9.13
GSN_RCV,20240415_083649,GSN-01,-83,25.40,77.80,41,0,0,7.74,84,9.13
GSN_RCV,20240415_083650,GSN-01,-78,23.80,73.60,38,0,0,7.75,83,9.14
GSN_RCV,20240415_083651,GSN-01,-80,24.30,79.80,38,0,1,7.76,84,9.14
GSN_RCV,20240415_083652,GSN-01,-89,23.90,77.70,38,0,0,7.74,84,9.15
GSN_RCV,20240415_083653,GSN-01,-78,25.60,78.50,39,0,0,7.74,83,9.15
GSN_RCV,20240415_083654,GSN-01,-83,25.00,75.10,42,0,0,7.77,84,9.16
GSN_RCV,20240415_083655,GSN-01,-74,25.60,78.20,41,0,0,7.75,83,9.16
GSN_RCV,20240415_083656,GSN-01,-93,25.60,74.00,44,0,0,7.74,83,9.17
GSN_RCV,20240415_083657,GSN-01,-91,25.20,78.80,40,0,0,7.77,84,9.17
GSN_RCV,20240415_083658,GSN-01,-71,24.40,73.10,42,0,0,7.76,84,9.18
GSN_RCV,20240415_083659,GSN-01,-95,25.80,78.30,44,0,0,7.77,84,9.18
GSN_RCV,20240415_083700,GSN-01,-95,25.50,77.60,39,0,0,7.78,84,9.19
GSN_RCV,20240415_083701,GSN-01,-79,23.80,77.90,40,0,0,7.74,84,9.19
GSN_RCV,20240415_083702,GSN-01,-85,23.60,71.80,43,0,0,7.78,83,9.20
GSN_RCV,20240415_083703,GSN-01,-75,24.90,73.20,43,0,0,7.76,84,9.20
GSN_RCV,20240415_083704,GSN-01,-72,24.30,76.20,35,0,0,7.78,83,9.21
GSN_RCV,20260531_150000,GSN-01,-75,25.1,76.4,40,0,0,7.78,84,8.5
GSN_RCV,20240415_083705,GSN-01,-72,24.50,77.90,41,0,0,7.78,83,9.21
GSN_RCV,20240415_083706,GSN-01,-76,24.70,71.90,35,0,0,7.77,83,9.22
GSN_RCV,20240415_083707,GSN-01,-90,24.40,75.00,36,0,0,7.78,83,9.22
GSN_RCV,20240415_083708,GSN-01,-90,26.30,76.50,42,0,1,7.74,84,9.23
GSN_RCV,20240415_083709,GSN-01,-76,25.60,77.40,36,0,1,7.75,83,9.23
GSN_RCV,20240415_083710,GSN-01,-83,26.00,78.20,37,0,0,7.77,83,9.24
GSN_RCV,20240415_083711,GSN-01,-74,24.90,74.10,40,0,0,7.77,83,9.24
GSN_RCV,20240415_083712,GSN-01,-84,23.60,76.80,41,0,1,7.75,83,9.25
GSN_RCV,20240415_083713,GSN-01,-82,25.90,73.60,40,0,0,7.74,84,9.25
GSN_RCV,20240415_083714,GSN-01,-74,25.90,74.80,40,0,0,7.76,84,9.26
GSN_RCV,20240415_083715,GSN-01,-81,24.60,79.30,42,0,0,7.78,83,9.26
GSN_RCV,20240415_083716,GSN-01,-91,26.40,74.60,37,0,0,7.77,83,9.27
GSN_RCV,20240415_083717,GSN-01,-76,25.20,75.10,44,0,0,7.76,83,9.27
GSN_RCV,20240415_083718,GSN-01,-88,24.10,78.90,40,0,0,7.78,83,9.28
GSN_RCV,20240415_083719,GSN-01,-87,24.80,73.80,39,0,0,7.76,83,9.28
GSN_RCV,20240415_083720,GSN-01,-93,25.00,73.80,36,0,0,7.78,84,9.29
GSN_RCV,20240415_083721,GSN-01,-75,24.80,80.30,36,0,0,7.75,84,9.29
GSN_RCV,20240415_083722,GSN-01,-95,23.60,79.20,43,0,0,7.78,84,9.30
GSN_RCV,20240415_083723,GSN-01,-92,24.90,74.20,36,0,0,7.77,84,9.30
GSN_RCV,20240415_083724,GSN-01,-73,26.10,80.10,39,0,0,7.74,83,9.31
GSN_RCV,20240415_083725,GSN-01,-86,24.50,78.40,42,0,0,7.75,84,9.31
GSN_RCV,20240415_083726,GSN-01,-87,23.90,80.30,37,0,0,7.74,84,9.32
GSN_RCV,20240415_083727,GSN-01,-82,23.60,79.80,41,0,0,7.78,84,9.32
GSN_RCV,20240415_083749,GSN-01,-91,26.10,79.70,43,0,0,7.74,84,9.33
GSN_RCV,20240415_083750,GSN-01,-75,23.60,71.70,37,0,0,7.74,83,9.33
GSN_RCV,20240415_083751,GSN-01,-91,25.00,78.80,41,0,0,7.74,83,9.34
GSN_RCV,20240415_083752,GSN-01,-94,25.00,72.60,42,0,0,7.77,84,9.34
GSN_RCV,20240415_083753,GSN-01,-73,26.30,77.30,44,0,0,7.78,84,9.35
GSN_RCV,20240415_083754,GSN-01,-92,25.50,79.90,43,0,0,7.76,84,9.35
GSN_RCV,20240415_083755,GSN-01,-73,23.90,75.60,36,0,0,7.76,83,9.36
GSN_RCV,20240415_083756,GSN-01,-86,24.20,80.60,36,0,0,7.75,83,9.36
GSN_RCV,20240415_083757,GSN-01,-83,23.80,75.30,36,0,1,7.74,83,9.37
GSN_RCV,20240415_083758,GSN-01,-92,24.40,78.20,38,0,0,7.77,84,9.37
GSN_RCV,20240415_083759,GSN-01,-84,25.60,73.70,37,0,0,7.77,84,9.38
GSN_RCV,20240415_083800,GSN-01,-72,26.40,81.20,42,0,0,7.78,84,9.38
GSN_RCV,20240415_083801,GSN-01,-71,24.30,77.30,37,0,0,7.75,84,9.39
GSN_RCV,20240415_083802,GSN-01,-73,25.00,79.00,41,0,0,7.78,83,9.39
GSN_RCV,20240415_083803,GSN-01,-75,25.10,72.40,43,0,0,7.74,84,9.40
GSN_RCV,20240415_083804,GSN-01,-89,24.20,73.00,44,0,0,7.77,84,9.40
GSN_RCV,20240415_083805,GSN-01,-94,24.20,74.60,43,0,0,7.76,83,9.41
GSN_RCV,20240415_083806,GSN-01,-71,24.30,72.10,36,0,0,7.75,84,9.41
GSN_RCV,20240415_083807,GSN-01,-76,25.90,71.90,44,0,0,7.74,83,9.42
GSN_RCV,20240415_083808,GSN-01,-77,24.90,79.10,40,0,1,7.74,84,9.42
